""	"neglog10_reporter-p_Non-directional"	"neglog10_reporter-p_Distinct-directional (up)"	"neglog10_reporter-p_Distinct-directional (dn)"	"neglog10_reporter-p_Mixed-directional (up)"	"neglog10_reporter-p_Mixed-directional (dn)"	"inv_ConsRank_Non-directional"	"inv_ConsRank_Distinct-directional (up)"	"inv_ConsRank_Distinct-directional (dn)"	"inv_ConsRank_Mixed-directional (up)"	"inv_ConsRank_Mixed-directional (dn)"
"6-phospho-D-gluconate (C_c)"	0.409135882850988	0.329921215395681	0	0.275265495465839	0.275265495465839	0.000421052631578947	0.000763358778625954	0.000542005420054201	0.000586510263929619	0.000586510263929619
"(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA (C_p)"	0.36652144466618	0.802636726993281	0	0.00107403434944603	0.00107403434944603	0.000421052631578947	0.00254452926208651	0.000542005420054201	0.000305997552019584	0.000305997552019584
"2-trans-4-cis-decadienoyl-CoA (C_p)"	0.36652144466618	0.802636726993281	0	0.00107403434944603	0.00107403434944603	0.000421052631578947	0.00254452926208651	0.000542005420054201	0.000305997552019584	0.000305997552019584
"propanoate (C_m)"	0.411157081393282	0	0.881107274626378	0.354381261757305	0.354381261757305	0.000420521446593776	0.000391389432485323	0.00184162062615101	0.000657462195923734	0.000657462195923734
"spermidine (C_p)"	0.411157081393282	0.206803510441941	0	0.137993916013668	0.137993916013668	0.000420521446593776	0.000585480093676815	0.000595238095238095	0.000384172109104879	0.000384172109104879
"2-acetyl-1-alkyl-sn-glycero-3-phosphocholine (C_c)"	0.443769887678901	0	0.167848888923291	0.517884235324897	0.517884235324897	0.000420168067226891	0.000391389432485323	0.000768639508070715	0.000984251968503937	0.000984251968503937
"IMP (C_c)"	0.46063530425386	0.289197447553992	0	0.213724291410011	0.213724291410011	0.000419991600167997	0.000666222518321119	0.000542005420054201	0.000429553264604811	0.000429553264604811
"CO2 (C_s)"	0.405099412383119	0	0.417005381076119	0.358099736483789	0.358099736483789	0.000419815281276238	0.000391389432485323	0.00111982082866741	0.000731528895391368	0.000731528895391368
"imidazole-4-acetaldehyde (C_c)"	0.406105018304438	0.323910250750206	0	0.152396497174632	0.152396497174632	0.000419639110365086	0.000758150113722517	0.000542005420054201	0.000397456279809221	0.000397456279809221
"1-phosphatidyl-1D-myo-inositol-5-phosphate (C_g)"	0.399811501543771	0	0.229258416247226	0.193358833094466	0.193358833094466	0.000419463087248322	0.000391389432485323	0.00110864745011086	0.000421052631578947	0.000421052631578947
"1-phosphatidyl-1D-myo-inositol-5-phosphate (C_r)"	0.399811501543771	0	0.229258416247226	0.193358833094466	0.193358833094466	0.000419463087248322	0.000391389432485323	0.00110864745011086	0.000421052631578947	0.000421052631578947
"2-aminoadipate 6-semialdehyde (C_c)"	0.37912512757703	0	0.226791536490228	0.233059478579885	0.233059478579885	0.000419111483654652	0.000391389432485323	0.001001001001001	0.000572737686139748	0.000572737686139748
"O-acetylcarnitine (C_c)"	0.396520018211068	0.102262974654573	0	0.354381261757305	0.354381261757305	0.000418935902806871	0.000606060606060606	0.000542005420054201	0.000795544948289578	0.000795544948289578
"GQ1b (C_c)"	0.393930492871007	0.087932126769486	0	0.22673297170539	0.22673297170539	0.000418760469011725	0.000503524672708963	0.000542005420054201	0.000549148819330038	0.000549148819330038
"dimethylglycine (C_c)"	0.397668659408663	0.205581669125859	0	0.227289656280518	0.227289656280518	0.000418585182084554	0.000654450261780105	0.000542005420054201	0.000555864369093941	0.000555864369093941
"(2E)-octadecenoyl-CoA (C_c)"	0.300786858826078	0	0.270608399292016	0.528796330529748	0.528796330529748	0.000418585182084554	0.000391389432485323	0.000975609756097561	0.00106157112526539	0.00106157112526539
"retinyl-ester (C_c)"	0.443769887678901	0.415770575331784	0	0.0873210318190183	0.0873210318190183	0.000418235048097031	0.000604960677555959	0.000542005420054201	0.000392003136025088	0.000392003136025088
"selenophosphate (C_c)"	0.390320234154634	0	0.270608399292016	0.299902295386946	0.299902295386946	0.000418060200668896	0.000391389432485323	0.00101522842639594	0.00060313630880579	0.00060313630880579
"ceramide pool (C_g)"	0.367208763560526	0.483874656101279	0			0.000418060200668896	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"deoxyguanosine (C_s)"	0.42309454867676	0	0.135044172889527	0.334907043632941	0.334907043632941	0.000417710944026733	0.000391389432485323	0.000836820083682008	0.000697350069735007	0.000697350069735007
"deoxycytidine (C_s)"	0.42309454867676	0	0.135044172889527	0.334907043632941	0.334907043632941	0.000417710944026733	0.000391389432485323	0.000836820083682008	0.000697350069735007	0.000697350069735007
"6,7-dihydro-5-oxo-LTB4 (C_c)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-LTB4 (C_m)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-LTB4 (C_r)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-LTB4 (C_p)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-12-epi-LTB4 (C_c)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-12-epi-LTB4 (C_m)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-12-epi-LTB4 (C_r)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"6,7-dihydro-5-oxo-12-epi-LTB4 (C_p)"	0.385556289179993	0.0152567182383948	0	0.213873502980377	0.213873502980377	0.000417362270450751	0.000417362270450751	0.000556792873051225	0.000575373993095512	0.000575373993095512
"LacCer pool (C_g)"	0.386538748747294	0.427418798667514	0			0.000415973377703827	0.000910746812386157	0.000542005420054201	0.000305343511450382	0.000305343511450382
"n2m2nmasn (C_g)"	0.385556289179993	0	0.267960254002328	0.295129117755123	0.295129117755123	0.000415800415800416	0.000391389432485323	0.00100908173562059	0.000597014925373134	0.000597014925373134
"tricosanoyl-CoA (C_p)"	0.385556289179993	0	0.267960254002328	0.295686438766301	0.295686438766301	0.000415800415800416	0.000391389432485323	0.00101419878296146	0.000601322910402886	0.000601322910402886
"12,15,18,21-tetracosatetraenoyl-CoA (C_p)"	0.385556289179993	0	0.267960254002328	0.295686438766301	0.295686438766301	0.000415800415800416	0.000391389432485323	0.00101419878296146	0.000601322910402886	0.000601322910402886
"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA (C_p)"	0.385556289179993	0	0.267960254002328	0.295686438766301	0.295686438766301	0.000415800415800416	0.000391389432485323	0.00101419878296146	0.000601322910402886	0.000601322910402886
"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA (C_p)"	0.385556289179993	0	0.267960254002328	0.295686438766301	0.295686438766301	0.000415800415800416	0.000391389432485323	0.00101419878296146	0.000601322910402886	0.000601322910402886
"fatty acid-LD-PI pool (C_c)"	0.447380447060237	0	0.0140214651441997	0.242687497408196	0.242687497408196	0.0004149377593361	0.000391389432485323	0.000736919675755343	0.000567214974475326	0.000567214974475326
"fatty acid-LD-PS pool (C_c)"	0.447380447060237	0	0.0140214651441997	0.242687497408196	0.242687497408196	0.0004149377593361	0.000391389432485323	0.000736919675755343	0.000567214974475326	0.000567214974475326
"oxalate (C_m)"	0.375130302202599	0	0.400357056576072	0.286543059326431	0.286543059326431	0.000414593698175788	0.000391389432485323	0.00134048257372654	0.000601322910402886	0.000601322910402886
"4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol (C_c)"	0.380833597122593	0.0356507851763165	0	0.269363051632735	0.269363051632735	0.000414421881475342	0.000456829602558246	0.000542005420054201	0.000584795321637427	0.000584795321637427
"4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol (C_c)"	0.380833597122593	0.0356507851763165	0	0.269363051632735	0.269363051632735	0.000414421881475342	0.000456829602558246	0.000542005420054201	0.000584795321637427	0.000584795321637427
"4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol (C_c)"	0.380833597122593	0.0356507851763165	0	0.269363051632735	0.269363051632735	0.000414421881475342	0.000456829602558246	0.000542005420054201	0.000584795321637427	0.000584795321637427
"4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol (C_c)"	0.380833597122593	0.0356507851763165	0	0.269363051632735	0.269363051632735	0.000414421881475342	0.000456829602558246	0.000542005420054201	0.000584795321637427	0.000584795321637427
"dehydroalanine (C_c)"	0.392555700238261	0.52528851460756	0	0.148656024191112	0.148656024191112	0.000413736036408771	0.00116550116550117	0.000542005420054201	0.00039714058776807	0.00039714058776807
"O-butanoylcarnitine (C_c)"	0.367208763560526	0.0356507851763165	0	0.543907385112098	0.543907385112098	0.000413736036408771	0.000530503978779841	0.000542005420054201	0.00117370892018779	0.00117370892018779
"chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5 (C_g)"	0.377454422875486	0.0100254303381063	0	0.233059478579885	0.233059478579885	0.000413393964448119	0.000414593698175788	0.000636132315521629	0.000553709856035437	0.000553709856035437
"4-hydroxyphenylpyruvate (C_c)"	0.374502344442322	0.756168538018078	0	0.0202195173257682	0.0202195173257682	0.000413223140495868	0.00297619047619048	0.000542005420054201	0.000323729362253156	0.000323729362253156
"FMN (C_c)"	0.375130302202599	0.049518310807613	0	0.358099736483789	0.358099736483789	0.000413052457662123	0.000471698113207547	0.000542005420054201	0.000909918107370337	0.000909918107370337
"DHAP (C_m)"	0.371314828891613	0	0.250047363839188	0.282079974163006	0.282079974163006	0.000412881915772089	0.000391389432485323	0.000997008973080758	0.000589970501474926	0.000589970501474926
"pyridoxal (C_c)"	0.338717496142348	0.466698321938197	0	0.0379433552333996	0.0379433552333996	0.000412881915772089	0.000793021411578113	0.000542005420054201	0.000352858151023289	0.000352858151023289
"tRNA(ile) (C_c)"	0.374502344442322	0.0297786874337453	0	0.285997341877867	0.285997341877867	0.000412541254125413	0.000434593654932638	0.000542005420054201	0.000591366055588409	0.000591366055588409
"L-isoleucyl-tRNA(ile) (C_c)"	0.374502344442322	0.0297786874337453	0	0.285997341877867	0.285997341877867	0.000412541254125413	0.000434593654932638	0.000542005420054201	0.000591366055588409	0.000591366055588409
"dATP (C_c)"	0.367208763560526	0.224593459796253	0	0.193358833094466	0.193358833094466	0.000412201154163232	0.000711743772241993	0.000542005420054201	0.000436871996505024	0.000436871996505024
"L-lactate (C_c)"	0.326794718220955	0.775466937393914	0	0.0399623057780665	0.0399623057780665	0.000412031314379893	0.00289017341040462	0.000542005420054201	0.000351246926589392	0.000351246926589392
"ATP (C_s)"	0.383881731247702	0.243394316251128	0	0.176121660733486	0.176121660733486	0.000411861614497529	0.000607533414337789	0.000542005420054201	0.00040551500405515	0.00040551500405515
"fatty acid-retinol pool (C_c)"	0.3691451600231	0.795012295812848	0	0.00989211984360195	0.00989211984360195	0.000411861614497529	0.00121951219512195	0.000542005420054201	0.000309693403530505	0.000309693403530505
"H2O (C_g)"	0.419348681851963	0	0.0485604777015643	0.204829330235586	0.204829330235586	0.000411522633744856	0.000425531914893617	0.000705218617771509	0.000429737859905458	0.000429737859905458
"GDP-L-fucose (C_g)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"O-acetylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"dodecanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"tridecanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"tetradecanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"tetradecenoylcarnitine(5) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"tetradecenoylcarnitine(7) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"tetradecenoylcarnitine(9) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"pentadecanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"L-palmitoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"hexadecenoylcarnitine(9) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"palmitoleoyl-carnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"heptadecanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"heptadecenoylcarnitine(7) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"heptadecenoylcarnitine(8) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"stearoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"octadecenoylcarnitine(5) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"octadecenoylcarnitine(7) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"L-oleoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"(9E)-octadecenoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"octadecenoylcarnitine(11) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"(6Z,9Z)-octadecadienoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"nonadecanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"eicosanoylcarnitine (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"eicosenoylcarnitine(9) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
"eicosenoylcarnitine(11) (C_r)"	0.367208763560526	0.483874656101279	0			0.000411353352529823	0.00147058823529412	0.000542005420054201	0.000305343511450382	0.000305343511450382
